date,product_id,stock_level,stock_before_sale,reorder_triggered,order_quantity
2024-11-04,SKU_0083,2657,2680,0,0
2024-11-05,SKU_0083,2632,2657,0,0
2024-11-07,SKU_0083,2614,2632,0,0
2024-11-08,SKU_0083,2593,2614,0,0
2024-11-09,SKU_0083,2574,2593,0,0
2024-11-10,SKU_0083,2548,2574,0,0
2024-11-11,SKU_0083,2529,2548,0,0
2024-11-12,SKU_0083,2511,2529,0,0
2024-11-13,SKU_0083,2485,2511,0,0
2024-11-14,SKU_0083,2464,2485,0,0
2024-11-15,SKU_0083,2437,2464,0,0
2024-11-16,SKU_0083,2411,2437,0,0
2024-11-17,SKU_0083,2386,2411,0,0
2024-11-18,SKU_0083,2367,2386,0,0
2024-11-19,SKU_0083,2344,2367,0,0
2024-11-20,SKU_0083,2317,2344,0,0
2024-11-21,SKU_0083,2290,2317,0,0
2024-11-22,SKU_0083,2263,2290,0,0
2024-11-23,SKU_0083,2182,2263,0,0
2024-11-24,SKU_0083,2108,2182,0,0
2024-11-26,SKU_0083,2064,2108,0,0
2024-11-27,SKU_0083,1981,2064,0,0
2024-11-28,SKU_0083,1942,1981,0,0
2024-11-29,SKU_0083,1904,1942,0,0
2024-11-30,SKU_0083,1867,1904,0,0
2024-12-01,SKU_0083,1833,1867,0,0
2024-12-02,SKU_0083,1793,1833,0,0
2024-12-03,SKU_0083,1760,1793,0,0
2024-12-04,SKU_0083,1729,1760,0,0
2024-12-05,SKU_0083,1688,1729,0,0
2024-12-06,SKU_0083,1657,1688,0,0
2024-12-07,SKU_0083,1627,1657,0,0
2024-12-08,SKU_0083,1598,1627,0,0
2024-12-09,SKU_0083,1532,1598,0,0
2024-12-10,SKU_0083,1465,1532,0,0
2024-12-11,SKU_0083,1396,1465,0,0
2024-12-12,SKU_0083,1357,1396,0,0
2024-12-13,SKU_0083,1288,1357,0,0
2024-12-14,SKU_0083,1222,1288,0,0
2024-12-15,SKU_0083,1152,1222,0,0
2024-12-16,SKU_0083,1111,1152,0,0
2024-12-17,SKU_0083,1068,1111,0,0
2024-12-18,SKU_0083,1037,1068,0,0
2024-12-19,SKU_0083,1000,1037,0,0
2024-12-20,SKU_0083,964,1000,0,0
2024-12-21,SKU_0083,931,964,0,0
2024-12-22,SKU_0083,892,931,0,0
2024-12-23,SKU_0083,859,892,0,0
2024-12-24,SKU_0083,754,859,0,0
2024-12-25,SKU_0083,613,754,0,0
2024-12-26,SKU_0083,474,613,0,0
2024-12-27,SKU_0083,444,474,0,0
2024-12-28,SKU_0083,3222,444,1,2808
2024-12-30,SKU_0083,3159,3222,0,0
2024-12-31,SKU_0083,3079,3159,0,0
2022-01-01,SKU_0084,13230,13564,0,0
2022-01-02,SKU_0084,13007,13230,0,0
2022-01-03,SKU_0084,12795,13007,0,0
2022-01-04,SKU_0084,12583,12795,0,0
2022-01-05,SKU_0084,12319,12583,0,0
2022-01-06,SKU_0084,12088,12319,0,0
2022-01-07,SKU_0084,11867,12088,0,0
2022-01-08,SKU_0084,11679,11867,0,0
2022-01-09,SKU_0084,11480,11679,0,0
2022-01-10,SKU_0084,11190,11480,0,0
2022-01-11,SKU_0084,10907,11190,0,0
2022-01-12,SKU_0084,10627,10907,0,0
2022-01-13,SKU_0084,10353,10627,0,0
2022-01-14,SKU_0084,10066,10353,0,0
2022-01-15,SKU_0084,9864,10066,0,0
2022-01-16,SKU_0084,9647,9864,0,0
2022-01-17,SKU_0084,9432,9647,0,0
2022-01-18,SKU_0084,9155,9432,0,0
2022-01-19,SKU_0084,8925,9155,0,0
2022-01-20,SKU_0084,8702,8925,0,0
2022-01-21,SKU_0084,8461,8702,0,0
2022-01-22,SKU_0084,8255,8461,0,0
2022-01-23,SKU_0084,8021,8255,0,0
2022-01-24,SKU_0084,7785,8021,0,0
2022-01-25,SKU_0084,7485,7785,0,0
2022-01-26,SKU_0084,7224,7485,0,0
2022-01-27,SKU_0084,6915,7224,0,0
2022-01-28,SKU_0084,6602,6915,0,0
2022-01-29,SKU_0084,6356,6602,0,0
2022-01-30,SKU_0084,6112,6356,0,0
2022-02-01,SKU_0084,5780,6112,0,0
2022-02-02,SKU_0084,5458,5780,0,0
2022-02-03,SKU_0084,5109,5458,0,0
2022-02-04,SKU_0084,4758,5109,0,0
2022-02-05,SKU_0084,4482,4758,0,0
2022-02-06,SKU_0084,4271,4482,0,0
2022-02-07,SKU_0084,3923,4271,0,0
2022-02-08,SKU_0084,3658,3923,0,0
2022-02-09,SKU_0084,3278,3658,0,0
2022-02-10,SKU_0084,3012,3278,0,0
2022-02-11,SKU_0084,2748,3012,0,0
2022-02-12,SKU_0084,2509,2748,0,0
2022-02-13,SKU_0084,2246,2509,0,0
2022-02-14,SKU_0084,1886,2246,0,0
2022-02-16,SKU_0084,17189,1886,1,15650
2022-02-17,SKU_0084,16898,17189,0,0
2022-02-18,SKU_0084,16535,16898,0,0
2022-02-19,SKU_0084,16245,16535,0,0
2022-02-20,SKU_0084,15998,16245,0,0
2022-02-21,SKU_0084,15633,15998,0,0
2022-02-22,SKU_0084,15296,15633,0,0
2022-02-23,SKU_0084,14905,15296,0,0
2022-02-24,SKU_0084,14629,14905,0,0
2022-02-25,SKU_0084,14241,14629,0,0
2022-02-26,SKU_0084,13999,14241,0,0
2022-02-27,SKU_0084,13794,13999,0,0
2022-03-01,SKU_0084,13481,13794,0,0
2022-03-02,SKU_0084,13203,13481,0,0
2022-03-03,SKU_0084,12805,13203,0,0
2022-03-04,SKU_0084,12528,12805,0,0
2022-03-05,SKU_0084,12224,12528,0,0
2022-03-06,SKU_0084,12001,12224,0,0
2022-03-07,SKU_0084,11648,12001,0,0
2022-03-08,SKU_0084,11102,11648,0,0
2022-03-10,SKU_0084,10432,11102,0,0
2022-03-11,SKU_0084,9849,10432,0,0
2022-03-12,SKU_0084,9440,9849,0,0
2022-03-13,SKU_0084,9059,9440,0,0
2022-03-14,SKU_0084,8696,9059,0,0
2022-03-15,SKU_0084,8276,8696,0,0
2022-03-16,SKU_0084,7935,8276,0,0
2022-03-17,SKU_0084,7552,7935,0,0
2022-03-18,SKU_0084,7138,7552,0,0
2022-03-19,SKU_0084,6915,7138,0,0
2022-03-20,SKU_0084,6606,6915,0,0
2022-03-22,SKU_0084,6189,6606,0,0
2022-03-24,SKU_0084,5803,6189,0,0
2022-03-25,SKU_0084,5450,5803,0,0
2022-03-26,SKU_0084,5154,5450,0,0
2022-03-27,SKU_0084,4874,5154,0,0
2022-03-28,SKU_0084,4504,4874,0,0
2022-03-29,SKU_0084,4084,4504,0,0
2022-03-30,SKU_0084,3794,4084,0,0
2022-03-31,SKU_0084,3398,3794,0,0
2022-04-01,SKU_0084,3122,3398,0,0
2022-04-02,SKU_0084,2870,3122,0,0
2022-04-03,SKU_0084,2646,2870,0,0
2022-04-04,SKU_0084,2244,2646,0,0
2022-04-05,SKU_0084,1874,2244,0,0
2022-04-06,SKU_0084,17207,1874,1,15650
2022-04-07,SKU_0084,16819,17207,0,0
2022-04-08,SKU_0084,16515,16819,0,0
2022-04-09,SKU_0084,16185,16515,0,0
2022-04-10,SKU_0084,15922,16185,0,0
2022-04-11,SKU_0084,15616,15922,0,0
2022-04-12,SKU_0084,15331,15616,0,0
2022-04-13,SKU_0084,14967,15331,0,0
2022-04-14,SKU_0084,14630,14967,0,0
2022-04-15,SKU_0084,14320,14630,0,0
2022-04-16,SKU_0084,14048,14320,0,0
2022-04-17,SKU_0084,13696,14048,0,0
2022-04-18,SKU_0084,13349,13696,0,0
2022-04-19,SKU_0084,12996,13349,0,0
2022-04-20,SKU_0084,12712,12996,0,0
2022-04-21,SKU_0084,12328,12712,0,0
2022-04-22,SKU_0084,11953,12328,0,0
2022-04-23,SKU_0084,11694,11953,0,0
2022-04-24,SKU_0084,11445,11694,0,0
2022-04-25,SKU_0084,11056,11445,0,0
2022-04-26,SKU_0084,10739,11056,0,0
2022-04-27,SKU_0084,10411,10739,0,0
2022-04-28,SKU_0084,10035,10411,0,0
2022-04-29,SKU_0084,9635,10035,0,0
2022-04-30,SKU_0084,9356,9635,0,0
2022-05-01,SKU_0084,9103,9356,0,0
2022-05-02,SKU_0084,8774,9103,0,0
2022-05-03,SKU_0084,8383,8774,0,0
2022-05-04,SKU_0084,7855,8383,0,0
2022-05-05,SKU_0084,7618,7855,0,0
2022-05-06,SKU_0084,7073,7618,0,0
2022-05-07,SKU_0084,6670,7073,0,0
2022-05-09,SKU_0084,6430,6670,0,0
2022-05-10,SKU_0084,6107,6430,0,0
2022-05-11,SKU_0084,5841,6107,0,0
2022-05-12,SKU_0084,5512,5841,0,0
2022-05-13,SKU_0084,5205,5512,0,0
2022-05-14,SKU_0084,5020,5205,0,0
2022-05-15,SKU_0084,4805,5020,0,0
2022-05-16,SKU_0084,4477,4805,0,0
2022-05-17,SKU_0084,4216,4477,0,0
2022-05-18,SKU_0084,3953,4216,0,0
2022-05-19,SKU_0084,3641,3953,0,0
2022-05-20,SKU_0084,3398,3641,0,0
2022-05-21,SKU_0084,3162,3398,0,0
2022-05-22,SKU_0084,2943,3162,0,0
2022-05-23,SKU_0084,2661,2943,0,0
2022-05-24,SKU_0084,2392,2661,0,0
2022-05-25,SKU_0084,2150,2392,0,0
2022-05-26,SKU_0084,1820,2150,0,0
2022-05-28,SKU_0084,1628,1820,0,0
2022-05-29,SKU_0084,16869,1628,1,15650
2022-05-30,SKU_0084,16416,16869,0,0
2022-05-31,SKU_0084,16044,16416,0,0
2022-06-01,SKU_0084,15861,16044,0,0
2022-06-02,SKU_0084,15631,15861,0,0
2022-06-03,SKU_0084,15376,15631,0,0
2022-06-04,SKU_0084,15229,15376,0,0
2022-06-05,SKU_0084,15062,15229,0,0
2022-06-06,SKU_0084,14824,15062,0,0
2022-06-07,SKU_0084,14572,14824,0,0
2022-06-08,SKU_0084,14368,14572,0,0
2022-06-09,SKU_0084,14168,14368,0,0
2022-06-10,SKU_0084,13939,14168,0,0
2022-06-11,SKU_0084,13771,13939,0,0
2022-06-12,SKU_0084,13617,13771,0,0
2022-06-13,SKU_0084,13407,13617,0,0
2022-06-14,SKU_0084,13197,13407,0,0
2022-06-15,SKU_0084,12932,13197,0,0
2022-06-16,SKU_0084,12696,12932,0,0
2022-06-17,SKU_0084,12463,12696,0,0
2022-06-18,SKU_0084,12314,12463,0,0
2022-06-19,SKU_0084,12118,12314,0,0
2022-06-20,SKU_0084,11940,12118,0,0
2022-06-22,SKU_0084,11730,11940,0,0
2022-06-23,SKU_0084,11545,11730,0,0
2022-06-24,SKU_0084,11364,11545,0,0
2022-06-25,SKU_0084,11206,11364,0,0
2022-06-26,SKU_0084,11032,11206,0,0
2022-06-27,SKU_0084,10708,11032,0,0
2022-06-28,SKU_0084,10396,10708,0,0
2022-06-29,SKU_0084,10173,10396,0,0
2022-06-30,SKU_0084,9888,10173,0,0
2022-07-01,SKU_0084,9632,9888,0,0
2022-07-02,SKU_0084,9424,9632,0,0
2022-07-03,SKU_0084,9244,9424,0,0
2022-07-04,SKU_0084,8995,9244,0,0
2022-07-05,SKU_0084,8848,8995,0,0
2022-07-06,SKU_0084,8658,8848,0,0
2022-07-07,SKU_0084,8515,8658,0,0
2022-07-08,SKU_0084,8352,8515,0,0
2022-07-09,SKU_0084,8242,8352,0,0
2022-07-10,SKU_0084,8119,8242,0,0
2022-07-11,SKU_0084,7952,8119,0,0
2022-07-12,SKU_0084,7784,7952,0,0
2022-07-13,SKU_0084,7652,7784,0,0
2022-07-14,SKU_0084,7488,7652,0,0
2022-07-15,SKU_0084,7337,7488,0,0
2022-07-16,SKU_0084,7205,7337,0,0
2022-07-17,SKU_0084,7080,7205,0,0
2022-07-18,SKU_0084,6946,7080,0,0
2022-07-19,SKU_0084,6804,6946,0,0
2022-07-20,SKU_0084,6654,6804,0,0
2022-07-21,SKU_0084,6512,6654,0,0
2022-07-22,SKU_0084,6348,6512,0,0
2022-07-23,SKU_0084,6207,6348,0,0
2022-07-24,SKU_0084,6076,6207,0,0
2022-07-25,SKU_0084,5910,6076,0,0
2022-07-26,SKU_0084,5753,5910,0,0
2022-07-27,SKU_0084,5592,5753,0,0
2022-07-28,SKU_0084,5417,5592,0,0
2022-07-29,SKU_0084,5260,5417,0,0
2022-07-30,SKU_0084,5151,5260,0,0
2022-07-31,SKU_0084,5050,5151,0,0
2022-08-01,SKU_0084,4958,5050,0,0
2022-08-02,SKU_0084,4834,4958,0,0
2022-08-03,SKU_0084,4732,4834,0,0
2022-08-05,SKU_0084,4604,4732,0,0
2022-08-06,SKU_0084,4506,4604,0,0
2022-08-07,SKU_0084,4403,4506,0,0
2022-08-08,SKU_0084,4310,4403,0,0
2022-08-09,SKU_0084,4193,4310,0,0
2022-08-10,SKU_0084,4003,4193,0,0
2022-08-11,SKU_0084,3783,4003,0,0
2022-08-12,SKU_0084,3651,3783,0,0
2022-08-13,SKU_0084,3550,3651,0,0
2022-08-14,SKU_0084,3392,3550,0,0
2022-08-15,SKU_0084,3215,3392,0,0
2022-08-16,SKU_0084,3094,3215,0,0
2022-08-17,SKU_0084,2960,3094,0,0
2022-08-18,SKU_0084,2804,2960,0,0
2022-08-19,SKU_0084,2714,2804,0,0
2022-08-20,SKU_0084,2579,2714,0,0
2022-08-21,SKU_0084,2487,2579,0,0
2022-08-22,SKU_0084,2364,2487,0,0
2022-08-25,SKU_0084,2233,2364,0,0
2022-08-26,SKU_0084,2137,2233,0,0
2022-08-27,SKU_0084,2043,2137,0,0
2022-08-28,SKU_0084,1943,2043,0,0
2022-08-29,SKU_0084,1772,1943,0,0
2022-08-30,SKU_0084,1668,1772,0,0
2022-08-31,SKU_0084,17106,1668,1,15650
2022-09-02,SKU_0084,16975,17106,0,0
2022-09-03,SKU_0084,16855,16975,0,0
2022-09-04,SKU_0084,16722,16855,0,0
2022-09-05,SKU_0084,16584,16722,0,0
2022-09-06,SKU_0084,16302,16584,0,0
2022-09-07,SKU_0084,16142,16302,0,0
2022-09-08,SKU_0084,16004,16142,0,0
2022-09-09,SKU_0084,15852,16004,0,0
2022-09-10,SKU_0084,15713,15852,0,0
2022-09-11,SKU_0084,15575,15713,0,0
2022-09-12,SKU_0084,15490,15575,0,0
2022-09-13,SKU_0084,15401,15490,0,0
2022-09-14,SKU_0084,15318,15401,0,0
2022-09-16,SKU_0084,15224,15318,0,0
2022-09-17,SKU_0084,15149,15224,0,0
2022-09-18,SKU_0084,15086,15149,0,0
2022-09-19,SKU_0084,14921,15086,0,0
2022-09-20,SKU_0084,14752,14921,0,0
2022-09-21,SKU_0084,14605,14752,0,0
2022-09-22,SKU_0084,14449,14605,0,0
2022-09-23,SKU_0084,14340,14449,0,0
2022-09-24,SKU_0084,14216,14340,0,0
2022-09-25,SKU_0084,14078,14216,0,0
2022-09-26,SKU_0084,13970,14078,0,0
2022-09-27,SKU_0084,13784,13970,0,0
2022-09-28,SKU_0084,13609,13784,0,0
2022-09-29,SKU_0084,13482,13609,0,0
2022-09-30,SKU_0084,13394,13482,0,0
2022-10-01,SKU_0084,13280,13394,0,0
2022-10-02,SKU_0084,13159,13280,0,0
2022-10-03,SKU_0084,12990,13159,0,0
2022-10-04,SKU_0084,12799,12990,0,0
2022-10-05,SKU_0084,12673,12799,0,0
2022-10-06,SKU_0084,12488,12673,0,0
2022-10-07,SKU_0084,12287,12488,0,0
2022-10-08,SKU_0084,12216,12287,0,0
2022-10-10,SKU_0084,12084,12216,0,0
2022-10-11,SKU_0084,11958,12084,0,0
2022-10-12,SKU_0084,11837,11958,0,0
2022-10-13,SKU_0084,11737,11837,0,0
2022-10-14,SKU_0084,11639,11737,0,0
2022-10-15,SKU_0084,11556,11639,0,0
2022-10-16,SKU_0084,11484,11556,0,0
2022-10-17,SKU_0084,11359,11484,0,0
2022-10-18,SKU_0084,11253,11359,0,0
2022-10-19,SKU_0084,11123,11253,0,0
2022-10-20,SKU_0084,11001,11123,0,0
2022-10-21,SKU_0084,10903,11001,0,0
2022-10-22,SKU_0084,10807,10903,0,0
2022-10-23,SKU_0084,10733,10807,0,0
2022-10-24,SKU_0084,10519,10733,0,0
2022-10-25,SKU_0084,10330,10519,0,0
2022-10-26,SKU_0084,10126,10330,0,0
2022-10-27,SKU_0084,10024,10126,0,0
2022-10-28,SKU_0084,9921,10024,0,0
2022-10-29,SKU_0084,9755,9921,0,0
2022-10-30,SKU_0084,9640,9755,0,0
2022-10-31,SKU_0084,9455,9640,0,0
2022-11-01,SKU_0084,9334,9455,0,0
2022-11-02,SKU_0084,9161,9334,0,0
2022-11-03,SKU_0084,9035,9161,0,0
2022-11-04,SKU_0084,8889,9035,0,0
2022-11-05,SKU_0084,8770,8889,0,0
2022-11-06,SKU_0084,8660,8770,0,0
2022-11-07,SKU_0084,8484,8660,0,0
2022-11-08,SKU_0084,8305,8484,0,0
2022-11-09,SKU_0084,8162,8305,0,0
2022-11-10,SKU_0084,8008,8162,0,0
2022-11-12,SKU_0084,7873,8008,0,0
2022-11-13,SKU_0084,7734,7873,0,0
2022-11-14,SKU_0084,7557,7734,0,0
2022-11-15,SKU_0084,7426,7557,0,0
2022-11-16,SKU_0084,7266,7426,0,0
2022-11-17,SKU_0084,7115,7266,0,0
2022-11-19,SKU_0084,6979,7115,0,0
2022-11-20,SKU_0084,6859,6979,0,0
2022-11-21,SKU_0084,6682,6859,0,0
2022-11-22,SKU_0084,6529,6682,0,0
2022-11-23,SKU_0084,6271,6529,0,0
2022-11-24,SKU_0084,6039,6271,0,0
2022-11-25,SKU_0084,5791,6039,0,0
2022-11-26,SKU_0084,5666,5791,0,0
2022-11-27,SKU_0084,5478,5666,0,0
2022-11-28,SKU_0084,5295,5478,0,0
2022-11-29,SKU_0084,5111,5295,0,0
2022-11-30,SKU_0084,4949,5111,0,0
2022-12-01,SKU_0084,4767,4949,0,0
2022-12-02,SKU_0084,4591,4767,0,0
2022-12-03,SKU_0084,4430,4591,0,0
2022-12-04,SKU_0084,4244,4430,0,0
2022-12-05,SKU_0084,3985,4244,0,0
2022-12-07,SKU_0084,3769,3985,0,0
2022-12-08,SKU_0084,3536,3769,0,0
2022-12-09,SKU_0084,3283,3536,0,0
2022-12-10,SKU_0084,3143,3283,0,0
2022-12-11,SKU_0084,2978,3143,0,0
2022-12-12,SKU_0084,2795,2978,0,0
2022-12-13,SKU_0084,2601,2795,0,0
2022-12-14,SKU_0084,2369,2601,0,0
2022-12-15,SKU_0084,2123,2369,0,0
2022-12-16,SKU_0084,1938,2123,0,0
2022-12-17,SKU_0084,1756,1938,0,0
2022-12-18,SKU_0084,1591,1756,0,0
2022-12-19,SKU_0084,17047,1591,1,15650
2022-12-20,SKU_0084,16814,17047,0,0
2022-12-21,SKU_0084,16605,16814,0,0
2022-12-22,SKU_0084,16345,16605,0,0
2022-12-23,SKU_0084,16098,16345,0,0
2022-12-24,SKU_0084,15847,16098,0,0
2022-12-25,SKU_0084,15565,15847,0,0
2022-12-26,SKU_0084,15265,15565,0,0
2022-12-27,SKU_0084,15049,15265,0,0
2022-12-28,SKU_0084,14812,15049,0,0
2022-12-29,SKU_0084,14622,14812,0,0
2022-12-30,SKU_0084,14353,14622,0,0
2022-12-31,SKU_0084,14159,14353,0,0
2023-01-01,SKU_0084,13803,14159,0,0
2023-01-02,SKU_0084,13467,13803,0,0
2023-01-03,SKU_0084,13073,13467,0,0
2023-01-04,SKU_0084,12518,13073,0,0
2023-01-05,SKU_0084,12006,12518,0,0
2023-01-06,SKU_0084,11462,12006,0,0
2023-01-07,SKU_0084,11116,11462,0,0
2023-01-08,SKU_0084,10741,11116,0,0
2023-01-09,SKU_0084,10409,10741,0,0
2023-01-11,SKU_0084,10151,10409,0,0
2023-01-12,SKU_0084,9867,10151,0,0
2023-01-13,SKU_0084,9570,9867,0,0
2023-01-14,SKU_0084,9370,9570,0,0
2023-01-15,SKU_0084,9147,9370,0,0
2023-01-16,SKU_0084,8868,9147,0,0
2023-01-17,SKU_0084,8601,8868,0,0
2023-01-18,SKU_0084,8337,8601,0,0
2023-01-19,SKU_0084,8080,8337,0,0
2023-01-20,SKU_0084,7772,8080,0,0
2023-01-21,SKU_0084,7521,7772,0,0
2023-01-22,SKU_0084,7281,7521,0,0
2023-01-23,SKU_0084,6689,7281,0,0
2023-01-24,SKU_0084,6353,6689,0,0
2023-01-25,SKU_0084,6060,6353,0,0
2023-01-26,SKU_0084,5489,6060,0,0
2023-01-27,SKU_0084,5011,5489,0,0
2023-01-28,SKU_0084,4655,5011,0,0
2023-01-29,SKU_0084,4459,4655,0,0
2023-01-31,SKU_0084,4198,4459,0,0
2023-02-02,SKU_0084,3587,4198,0,0
2023-02-03,SKU_0084,2919,3587,0,0
2023-02-04,SKU_0084,2643,2919,0,0
2023-02-05,SKU_0084,2261,2643,0,0
2023-02-06,SKU_0084,1884,2261,0,0
2023-02-07,SKU_0084,17130,1884,1,15650
2023-02-10,SKU_0084,16724,17130,0,0
2023-02-11,SKU_0084,16475,16724,0,0
2023-02-12,SKU_0084,16160,16475,0,0
2023-02-13,SKU_0084,15852,16160,0,0
2023-02-14,SKU_0084,15283,15852,0,0
2023-02-15,SKU_0084,14972,15283,0,0
2023-02-16,SKU_0084,14547,14972,0,0
2023-02-17,SKU_0084,14200,14547,0,0
2023-02-18,SKU_0084,13890,14200,0,0
2023-02-19,SKU_0084,13546,13890,0,0
2023-02-20,SKU_0084,13152,13546,0,0
2023-02-21,SKU_0084,12840,13152,0,0
2023-02-22,SKU_0084,12402,12840,0,0
2023-02-23,SKU_0084,12043,12402,0,0
2023-02-24,SKU_0084,11652,12043,0,0
2023-02-25,SKU_0084,11323,11652,0,0
2023-02-26,SKU_0084,11013,11323,0,0
2023-02-27,SKU_0084,10702,11013,0,0
2023-02-28,SKU_0084,10277,10702,0,0
2023-03-01,SKU_0084,9844,10277,0,0
2023-03-02,SKU_0084,9433,9844,0,0
2023-03-03,SKU_0084,9103,9433,0,0
2023-03-04,SKU_0084,8740,9103,0,0
2023-03-06,SKU_0084,8403,8740,0,0
2023-03-07,SKU_0084,8058,8403,0,0
2023-03-08,SKU_0084,7684,8058,0,0
2023-03-09,SKU_0084,7200,7684,0,0
2023-03-10,SKU_0084,6784,7200,0,0
2023-03-11,SKU_0084,6501,6784,0,0
2023-03-12,SKU_0084,6244,6501,0,0
2023-03-14,SKU_0084,5899,6244,0,0
2023-03-15,SKU_0084,5523,5899,0,0
2023-03-16,SKU_0084,5187,5523,0,0
2023-03-17,SKU_0084,4768,5187,0,0
2023-03-18,SKU_0084,4516,4768,0,0
2023-03-19,SKU_0084,4180,4516,0,0
2023-03-20,SKU_0084,3783,4180,0,0
2023-03-21,SKU_0084,3322,3783,0,0
2023-03-22,SKU_0084,2842,3322,0,0
2023-03-23,SKU_0084,2488,2842,0,0
2023-03-24,SKU_0084,2050,2488,0,0
2023-03-25,SKU_0084,1791,2050,0,0
2023-03-26,SKU_0084,17171,1791,1,15650
2023-03-27,SKU_0084,16840,17171,0,0
2023-03-28,SKU_0084,16451,16840,0,0
2023-03-29,SKU_0084,16004,16451,0,0
2023-03-30,SKU_0084,15547,16004,0,0
2023-03-31,SKU_0084,15092,15547,0,0
2023-04-01,SKU_0084,14738,15092,0,0
2023-04-02,SKU_0084,14415,14738,0,0
2023-04-03,SKU_0084,13971,14415,0,0
2023-04-04,SKU_0084,13587,13971,0,0
2023-04-05,SKU_0084,13116,13587,0,0
2023-04-06,SKU_0084,12702,13116,0,0
2023-04-07,SKU_0084,12280,12702,0,0
2023-04-08,SKU_0084,12027,12280,0,0
2023-04-09,SKU_0084,11641,12027,0,0
2023-04-10,SKU_0084,11230,11641,0,0
2023-04-11,SKU_0084,10883,11230,0,0
2023-04-12,SKU_0084,10435,10883,0,0
2023-04-13,SKU_0084,10106,10435,0,0
2023-04-14,SKU_0084,9675,10106,0,0
2023-04-15,SKU_0084,9338,9675,0,0
2023-04-16,SKU_0084,9039,9338,0,0
2023-04-17,SKU_0084,8509,9039,0,0
2023-04-18,SKU_0084,8132,8509,0,0
2023-04-19,SKU_0084,7732,8132,0,0
2023-04-20,SKU_0084,7328,7732,0,0
2023-04-21,SKU_0084,6923,7328,0,0
2023-04-23,SKU_0084,6586,6923,0,0
2023-04-24,SKU_0084,6147,6586,0,0
2023-04-25,SKU_0084,5756,6147,0,0
2023-04-26,SKU_0084,5384,5756,0,0
2023-04-27,SKU_0084,5014,5384,0,0
2023-04-28,SKU_0084,4618,5014,0,0
2023-04-29,SKU_0084,4333,4618,0,0
2023-04-30,SKU_0084,4056,4333,0,0
2023-05-01,SKU_0084,3666,4056,0,0
2023-05-02,SKU_0084,3275,3666,0,0
2023-05-03,SKU_0084,2889,3275,0,0
2023-05-04,SKU_0084,2513,2889,0,0
2023-05-05,SKU_0084,2124,2513,0,0
2023-05-06,SKU_0084,1849,2124,0,0
2023-05-07,SKU_0084,1605,1849,0,0
2023-05-08,SKU_0084,16940,1605,1,15650
2023-05-09,SKU_0084,16647,16940,0,0
2023-05-10,SKU_0084,16335,16647,0,0
2023-05-11,SKU_0084,15989,16335,0,0
2023-05-12,SKU_0084,15590,15989,0,0
2023-05-13,SKU_0084,15297,15590,0,0
2023-05-14,SKU_0084,15010,15297,0,0
2023-05-15,SKU_0084,14614,15010,0,0
2023-05-16,SKU_0084,14239,14614,0,0
2023-05-17,SKU_0084,13884,14239,0,0
2023-05-18,SKU_0084,13558,13884,0,0
2023-05-19,SKU_0084,13277,13558,0,0
2023-05-20,SKU_0084,12968,13277,0,0
2023-05-21,SKU_0084,12733,12968,0,0
2023-05-22,SKU_0084,12376,12733,0,0
2023-05-23,SKU_0084,11912,12376,0,0
2023-05-24,SKU_0084,11638,11912,0,0
2023-05-25,SKU_0084,11078,11638,0,0
2023-05-26,SKU_0084,10518,11078,0,0
2023-05-28,SKU_0084,10074,10518,0,0
2023-05-29,SKU_0084,9597,10074,0,0
2023-05-30,SKU_0084,9105,9597,0,0
2023-05-31,SKU_0084,8628,9105,0,0
2023-06-01,SKU_0084,8361,8628,0,0
2023-06-02,SKU_0084,8053,8361,0,0
2023-06-03,SKU_0084,7840,8053,0,0
2023-06-04,SKU_0084,7607,7840,0,0
2023-06-05,SKU_0084,7348,7607,0,0
2023-06-06,SKU_0084,7111,7348,0,0
2023-06-07,SKU_0084,6844,7111,0,0
2023-06-08,SKU_0084,6372,6844,0,0
2023-06-09,SKU_0084,6140,6372,0,0
2023-06-10,SKU_0084,5912,6140,0,0
2023-06-11,SKU_0084,5714,5912,0,0
2023-06-13,SKU_0084,5311,5714,0,0
2023-06-14,SKU_0084,4971,5311,0,0
2023-06-15,SKU_0084,4534,4971,0,0
2023-06-16,SKU_0084,4104,4534,0,0
2023-06-17,SKU_0084,3868,4104,0,0
2023-06-18,SKU_0084,3500,3868,0,0
2023-06-19,SKU_0084,3262,3500,0,0
2023-06-20,SKU_0084,2929,3262,0,0
2023-06-21,SKU_0084,2442,2929,0,0
2023-06-22,SKU_0084,2154,2442,0,0
2023-06-23,SKU_0084,1701,2154,0,0
2023-06-24,SKU_0084,17054,1701,1,15650
2023-06-25,SKU_0084,16762,17054,0,0
2023-06-26,SKU_0084,16475,16762,0,0
2023-06-27,SKU_0084,16190,16475,0,0
2023-06-28,SKU_0084,15938,16190,0,0
2023-06-29,SKU_0084,15733,15938,0,0
2023-06-30,SKU_0084,15464,15733,0,0
2023-07-01,SKU_0084,15297,15464,0,0
2023-07-02,SKU_0084,15151,15297,0,0
2023-07-03,SKU_0084,14989,15151,0,0
2023-07-04,SKU_0084,14736,14989,0,0
2023-07-05,SKU_0084,14529,14736,0,0
2023-07-06,SKU_0084,14324,14529,0,0
2023-07-07,SKU_0084,14131,14324,0,0
2023-07-08,SKU_0084,13985,14131,0,0
2023-07-10,SKU_0084,13781,13985,0,0
