date,year,month,day,day_of_week,day_name,week_of_year,quarter,is_weekend,is_month_start,is_month_end,is_holiday,is_promotion,event_name,is_back_to_school,is_holiday_season
2024-11-28,2024,11,28,3,Thursday,48,4,0,0,0,1,1,Cyber Monday,,1.0
2024-11-29,2024,11,29,4,Friday,48,4,0,0,0,0,1,,,1.0
2024-11-30,2024,11,30,5,Saturday,48,4,1,0,1,0,1,,,1.0
2024-12-01,2024,12,1,6,Sunday,48,4,1,1,0,0,1,,,1.0
2024-12-02,2024,12,2,0,Monday,49,4,0,0,0,0,0,,,1.0
2024-12-03,2024,12,3,1,Tuesday,49,4,0,0,0,0,0,,,1.0
2024-12-04,2024,12,4,2,Wednesday,49,4,0,0,0,0,0,,,1.0
2024-12-05,2024,12,5,3,Thursday,49,4,0,0,0,0,0,,,1.0
2024-12-06,2024,12,6,4,Friday,49,4,0,0,0,0,0,,,1.0
2024-12-07,2024,12,7,5,Saturday,49,4,1,0,0,0,0,,,1.0
2024-12-08,2024,12,8,6,Sunday,49,4,1,0,0,0,0,,,1.0
2024-12-09,2024,12,9,0,Monday,50,4,0,0,0,0,1,,,1.0
2024-12-10,2024,12,10,1,Tuesday,50,4,0,0,0,0,1,,,1.0
2024-12-11,2024,12,11,2,Wednesday,50,4,0,0,0,0,1,,,1.0
2024-12-12,2024,12,12,3,Thursday,50,4,0,0,0,0,1,,,1.0
2024-12-13,2024,12,13,4,Friday,50,4,0,0,0,0,1,,,1.0
2024-12-14,2024,12,14,5,Saturday,50,4,1,0,0,0,1,,,1.0
2024-12-15,2024,12,15,6,Sunday,50,4,1,0,0,0,1,,,1.0
2024-12-16,2024,12,16,0,Monday,51,4,0,0,0,0,0,,,1.0
2024-12-17,2024,12,17,1,Tuesday,51,4,0,0,0,0,0,,,1.0
2024-12-18,2024,12,18,2,Wednesday,51,4,0,0,0,0,0,,,1.0
2024-12-19,2024,12,19,3,Thursday,51,4,0,0,0,0,0,,,1.0
2024-12-20,2024,12,20,4,Friday,51,4,0,0,0,0,0,,,1.0
2024-12-21,2024,12,21,5,Saturday,51,4,1,0,0,0,0,,,1.0
2024-12-22,2024,12,22,6,Sunday,51,4,1,0,0,0,0,,,1.0
2024-12-23,2024,12,23,0,Monday,52,4,0,0,0,0,0,,,1.0
2024-12-24,2024,12,24,1,Tuesday,52,4,0,0,0,1,0,Christmas,,1.0
2024-12-25,2024,12,25,2,Wednesday,52,4,0,0,0,1,0,Christmas,,1.0
2024-12-26,2024,12,26,3,Thursday,52,4,0,0,0,1,0,Christmas,,1.0
2024-12-27,2024,12,27,4,Friday,52,4,0,0,0,0,0,,,1.0
2024-12-28,2024,12,28,5,Saturday,52,4,1,0,0,0,0,,,1.0
2024-12-29,2024,12,29,6,Sunday,52,4,1,0,0,0,0,,,1.0
2024-12-30,2024,12,30,0,Monday,1,4,0,0,0,0,1,,,1.0
2024-12-31,2024,12,31,1,Tuesday,1,4,0,0,1,0,1,,,1.0
